,body_type,co2Emissions,condition,doors,engine_size,isTradeSeller,make,manufactured_year,mileage,model,price,seats,transmission,location
4876,SUV,278,Nearly New,5.0,3.0,True,Maserati,2019.0,7700,Levante,54950.0,5.0,Automatic,Manchester
4877,SUV,128,Used,5.0,1.2,True,Nissan,2018.0,25000,Juke,10995.0,5.0,Manual,Manchester
4878,SUV,128,Used,5.0,1.2,True,Nissan,2018.0,10538,Juke,11400.0,5.0,Manual,Manchester
4879,Hatchback,127,Nearly New,5.0,1.0,True,Nissan,2019.0,2200,Micra,11000.0,5.0,Manual,Manchester
4880,SUV,150,Used,5.0,1.4,True,Vauxhall,2018.0,14000,Mokka X,11500.0,5.0,Manual,Manchester
4882,Hatchback,118,Used,5.0,0.9,True,Nissan,2018.0,1287,Micra,11000.0,5.0,Manual,Manchester
4883,SUV,181,Nearly New,5.0,1.6,True,Nissan,2019.0,8573,Juke,13990.0,5.0,Automatic,Manchester
4884,SUV,129,Used,5.0,1.2,True,Nissan,2018.0,26000,Qashqai,13700.0,5.0,Manual,Manchester
4885,SUV,278,Nearly New,5.0,3.0,True,Maserati,2020.0,3000,Levante,64950.0,5.0,Automatic,Manchester
4887,Hatchback,105,Used,5.0,1.0,True,Volkswagen,2018.0,6475,Polo,13440.0,5.0,Automatic,Manchester
4888,SUV,150,Used,5.0,1.4,True,Vauxhall,2018.0,9000,Mokka X,13500.0,5.0,Manual,Manchester
4889,Hatchback,119,Used,5.0,1.4,False,Volkswagen,2018.0,7500,Golf,13850.0,5.0,Automatic,Manchester
4890,Hatchback,105,Nearly New,5.0,1.0,True,Nissan,2019.0,1684,Micra,14500.0,5.0,Manual,Manchester
4891,Hatchback,112,Used,5.0,1.5,False,SKODA,2019.0,11600,Octavia,13400.0,5.0,Manual,Manchester
4892,Coupe,314,Used,2.0,5.2,True,Lamborghini,2018.0,12500,Huracan,154950.0,2.0,Automatic,Manchester
4893,Hatchback,104,Nearly New,5.0,1.0,True,Nissan,2019.0,1800,Micra,14347.0,5.0,Manual,Manchester
4894,Coupe,180,Nearly New,2.0,2.0,False,Porsche,2019.0,3165,718 Cayman,46995.0,2.0,Automatic,Manchester
4895,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,2000,Levante,64950.0,5.0,Automatic,Manchester
4896,SUV,322,Used,5.0,5.5,True,Mercedes-Benz,2018.0,9000,G Class,95000.0,5.0,Automatic,Manchester
4897,SUV,153,Nearly New,5.0,1.3,True,Nissan,2019.0,1006,Qashqai,16990.0,5.0,Manual,Manchester
4898,Coupe,188,Used,2.0,3.0,False,Porsche,2018.0,7500,911,85000.0,4.0,Automatic,Manchester
4899,SUV,157,Used,5.0,1.6,True,Nissan,2018.0,10,Juke,15000.0,5.0,Manual,Manchester
4900,SUV,139,Nearly New,5.0,1.6,True,Nissan,2019.0,3362,Juke,15440.0,5.0,Automatic,Manchester
4901,SUV,121,Nearly New,5.0,1.3,True,Nissan,2019.0,3975,Qashqai,16880.0,5.0,Manual,Manchester
4902,SUV,122,Used,5.0,1.3,True,Nissan,2019.0,6195,Qashqai,17000.0,5.0,Manual,Manchester
4904,Hatchback,105,Nearly New,5.0,1.0,True,Nissan,2019.0,5000,Micra,14400.0,5.0,Manual,Manchester
4905,SUV,130,Used,5.0,1.3,True,Nissan,2019.0,10998,Qashqai,18500.0,5.0,Manual,Manchester
4906,Hatchback,118,Used,5.0,0.9,True,Nissan,2018.0,5984,Micra,10794.0,5.0,Manual,Manchester
4907,SUV,122,Nearly New,5.0,1.3,True,Nissan,2019.0,193,Qashqai,17990.0,5.0,Manual,Manchester
4908,SUV,260,Used,5.0,4.0,False,Bentley,2018.0,10500,Bentayga,125000.0,5.0,Automatic,Manchester
4909,SUV,156,Nearly New,5.0,1.3,True,Nissan,2019.0,2547,Qashqai,19990.0,5.0,Automatic,Manchester
4910,SUV,156,Nearly New,5.0,1.3,True,Nissan,2020.0,4523,Qashqai,19990.0,5.0,Automatic,Manchester
4911,SUV,112,Nearly New,5.0,1.0,True,Nissan,2019.0,3321,Juke,18900.0,5.0,Manual,Manchester
4912,Coupe,452,Nearly New,2.0,6.5,True,Lamborghini,2019.0,250,Aventador,369950.0,2.0,Automatic,Manchester
4913,SUV,122,Nearly New,5.0,1.3,True,Nissan,2019.0,5066,Qashqai,17440.0,5.0,Manual,Manchester
4914,Convertible,464,Used,2.0,6.5,True,Lamborghini,2018.0,2954,Aventador,234950.0,2.0,Automatic,Manchester
4915,SUV,135,Nearly New,5.0,1.0,True,Nissan,2019.0,1756,Juke,17890.0,5.0,Manual,Manchester
4916,Coupe,128,Used,2.0,2.0,False,Audi,2018.0,14500,A5,23100.0,4.0,Automatic,Manchester
4917,Hatchback,101,Used,3.0,1.1,True,Ford,2018.0,29204,Fiesta,8490.0,5.0,Manual,Manchester
4918,Hatchback,102,Used,5.0,1.0,True,Kia,2018.0,51527,Rio,7970.0,5.0,Manual,Manchester
4919,Hatchback,131,Used,3.0,1.4,True,Vauxhall,2018.0,6685,Corsa,9299.0,5.0,Manual,Manchester
4920,SUV,161,Nearly New,5.0,1.3,True,Nissan,2020.0,5,Qashqai,20500.0,5.0,Manual,Manchester
4921,Coupe,268,Nearly New,2.0,4.0,False,Bentley,2020.0,1500,Continental,175000.0,4.0,Automatic,Manchester
4922,Hatchback,112,Used,5.0,1.0,True,SEAT,2018.0,23420,Ibiza,9750.0,5.0,Manual,Manchester
4923,Hatchback,118,Used,5.0,0.9,True,Nissan,2018.0,5984,Micra,10794.0,5.0,Manual,Manchester
4924,Hatchback,110,Used,5.0,1.0,True,SKODA,2018.0,2725,Fabia,7300.0,5.0,Manual,Manchester
4925,SUV,150,Used,5.0,1.4,True,Vauxhall,2018.0,25750,Mokka X,9995.0,5.0,Manual,Manchester
4926,Hatchback,107,Used,5.0,1.2,True,Peugeot,2018.0,20000,308,7995.0,5.0,Manual,Manchester
4927,Hatchback,131,Nearly New,5.0,1.2,True,Fiat,2020.0,229,Panda,9490.0,5.0,Manual,Manchester
4928,Hatchback,93,Used,3.0,1.0,True,Citroen,2018.0,29223,C1,5985.0,4.0,Manual,Manchester
4929,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,15946,Fiesta,10491.0,5.0,Manual,Manchester
4930,SUV,186,Used,5.0,1.6,True,Nissan,2019.0,14092,Juke,11995.0,5.0,Manual,Manchester
4931,SUV,115,Used,5.0,1.0,True,Kia,2018.0,13361,Stonic,11490.0,5.0,Manual,Manchester
4932,Hatchback,123,Nearly New,5.0,1.4,True,Vauxhall,2019.0,6500,Corsa,8995.0,5.0,Manual,Manchester
4933,Hatchback,108,Used,3.0,1.0,True,Ford,2019.0,20150,Fiesta,10944.0,5.0,Manual,Manchester
4934,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2020.0,5,108,8695.0,4.0,Manual,Manchester
4936,Hatchback,102,Used,3.0,1.0,True,Ford,2018.0,28247,Fiesta,10497.0,5.0,Manual,Manchester
4937,Hatchback,157,Nearly New,5.0,2.0,True,BMW,2019.0,7110,1 Series,28975.0,5.0,Automatic,Manchester
4938,SUV,111,Used,5.0,1.0,True,SEAT,2018.0,14884,Arona,11999.0,5.0,Manual,Manchester
4939,Hatchback,109,Used,5.0,0.9,True,Dacia,2018.0,22579,Sandero,6719.0,5.0,Manual,Manchester
4940,SUV,163,Used,5.0,1.4,True,SKODA,2018.0,17517,Kodiaq,25499.0,7.0,Automatic,Manchester
4942,Coupe,130,Used,2.0,1.5,True,BMW,2018.0,12000,2 Series,17500.0,4.0,Manual,Manchester
4943,SUV,186,Used,5.0,1.6,True,Nissan,2019.0,14092,Juke,11995.0,5.0,Manual,Manchester
4944,Hatchback,116,Used,3.0,1.2,True,Fiat,2018.0,5000,500,7895.0,4.0,Manual,Manchester
4945,SUV,165,Used,5.0,1.6,True,Hyundai,2018.0,26300,Tucson,14944.0,5.0,Automatic,Manchester
4946,Hatchback,99,Nearly New,5.0,1.0,True,Renault,2020.0,10,Clio,12500.0,5.0,Manual,Manchester
4947,Saloon,129,Nearly New,4.0,2.0,True,BMW,2020.0,23,3 Series,23850.0,5.0,Automatic,Manchester
4948,Coupe,94,Used,2.0,1.0,True,Smart,2018.0,43035,fortwo,7990.0,2.0,Automatic,Manchester
4949,SUV,164,Nearly New,5.0,1.5,True,Ford,2019.0,3653,Kuga,16971.0,5.0,Manual,Manchester
4950,Hatchback,108,Used,5.0,1.0,True,Ford,2018.0,15432,Fiesta,12797.0,5.0,Manual,Manchester
4951,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,2443,Fiesta,10816.0,5.0,Manual,Manchester
4952,Hatchback,119,Used,3.0,1.2,True,Fiat,2018.0,10500,500,10495.0,4.0,Automatic,Manchester
4953,Hatchback,101,Used,5.0,1.0,True,SKODA,2018.0,10000,Fabia,9495.0,5.0,Manual,Manchester
4954,SUV,138,Used,5.0,1.2,True,Dacia,2018.0,20418,Duster,9950.0,5.0,Manual,Manchester
4956,Hatchback,101,Used,5.0,1.0,True,SKODA,2018.0,24385,Fabia,8795.0,5.0,Manual,Manchester
4957,SUV,120,Used,5.0,1.0,True,Ford,2018.0,19259,EcoSport,11650.0,5.0,Manual,Manchester
4958,SUV,114,Used,5.0,1.2,True,Peugeot,2018.0,8026,2008,10895.0,5.0,Manual,Manchester
4959,Hatchback,138,Nearly New,5.0,1.25,True,Kia,2020.0,2000,Rio,10000.0,5.0,Manual,Manchester
4960,Hatchback,106,Nearly New,5.0,1.0,True,Kia,2020.0,2762,Picanto,7994.0,5.0,Manual,Manchester
4961,Hatchback,120,Used,5.0,1.4,True,Volkswagen,2018.0,38411,Golf,11700.0,5.0,Manual,Manchester
4963,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,5011,Focus,15580.0,5.0,Manual,Manchester
4964,Hatchback,97,Used,5.0,1.0,True,Ford,2018.0,10000,Fiesta,8500.0,5.0,Manual,Manchester
4966,Hatchback,108,Used,3.0,1.0,True,Ford,2019.0,17009,Fiesta,12500.0,5.0,Manual,Manchester
4967,Hatchback,117,Used,5.0,1.0,True,Kia,2019.0,15340,Picanto,9899.0,5.0,Manual,Manchester
4968,Hatchback,139,Used,5.0,2.0,True,Volvo,2018.0,9818,V40,14299.0,5.0,Manual,Manchester
4969,Hatchback,98,Used,3.0,1.0,True,Ford,2018.0,12000,Fiesta,11500.0,5.0,Manual,Manchester
4970,SUV,140,Used,5.0,1.4,True,Vauxhall,2018.0,17900,Mokka X,9995.0,5.0,Manual,Manchester
4971,Hatchback,117,Nearly New,5.0,1.0,True,Kia,2019.0,3909,Picanto,10484.0,5.0,Manual,Manchester
4972,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2018.0,35720,Golf,13985.0,5.0,Automatic,Manchester
4973,SUV,153,Used,5.0,1.6,True,Hyundai,2018.0,19151,Kona,17750.0,5.0,Automatic,Manchester
4974,Hatchback,120,Used,5.0,1.4,True,Volkswagen,2018.0,38213,Golf,11250.0,5.0,Manual,Manchester
4975,Hatchback,109,Used,5.0,1.0,True,Volkswagen,2018.0,16096,Polo,12282.0,5.0,Manual,Manchester
4976,SUV,117,Used,5.0,1.2,True,Peugeot,2019.0,17840,3008,16594.0,5.0,Manual,Manchester
4977,Hatchback,109,Used,5.0,1.2,True,Peugeot,2018.0,9484,208,10000.0,5.0,Manual,Manchester
4978,Hatchback,98,Used,3.0,1.0,True,Ford,2018.0,12000,Fiesta,11500.0,5.0,Manual,Manchester
4979,Hatchback,108,Used,5.0,1.0,True,Ford,2018.0,27000,Focus,9995.0,5.0,Manual,Manchester
4980,Hatchback,93,Used,5.0,1.0,True,Toyota,2019.0,12564,AYGO,8798.0,4.0,Manual,Manchester
4982,SUV,150,Nearly New,5.0,1.4,True,Kia,2019.0,6956,XCeed,17995.0,5.0,Manual,Manchester
4983,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,16408,Fiesta,12212.0,5.0,Manual,Manchester
4984,SUV,188,Nearly New,5.0,1.6,True,Nissan,2019.0,4600,Juke,11744.0,5.0,Manual,Manchester
4985,Hatchback,97,Used,5.0,1.0,True,Ford,2018.0,30799,Fiesta,12000.0,5.0,Manual,Manchester
4986,Coupe,138,Used,3.0,2.0,True,Audi,2019.0,6541,TT,23481.0,4.0,Automatic,Manchester
4987,Hatchback,98,Used,5.0,1.0,True,Ford,2018.0,31000,Fiesta,10250.0,5.0,Manual,Manchester
4988,Hatchback,108,Used,5.0,1.0,True,Hyundai,2018.0,7785,i10,7500.0,5.0,Manual,Manchester
4989,Hatchback,118,Used,5.0,0.9,True,Nissan,2019.0,5121,Micra,11790.0,5.0,Manual,Manchester
4990,Coupe,111,Used,2.0,1.0,True,Smart,2018.0,1585,fortwo,8900.0,2.0,Automatic,Manchester
4991,Convertible,121,Used,2.0,1.5,True,Audi,2018.0,11707,A3 Cabriolet,19440.0,4.0,Manual,Manchester
4993,Hatchback,124,Used,5.0,1.5,True,Audi,2019.0,15649,A3,15470.0,5.0,Manual,Manchester
4994,Hatchback,95,Nearly New,3.0,1.0,True,Volkswagen,2019.0,350,up!,10946.0,4.0,Manual,Manchester
4995,Hatchback,93,Used,5.0,1.0,True,Toyota,2018.0,3914,AYGO,8995.0,4.0,Manual,Manchester
4996,Hatchback,126,Used,5.0,1.0,True,Hyundai,2018.0,17656,i30,10999.0,5.0,Manual,Manchester
4997,SUV,131,Nearly New,5.0,1.3,True,Nissan,2019.0,10,Qashqai,21390.0,5.0,Automatic,Manchester
4998,Hatchback,112,Used,5.0,1.0,True,SEAT,2018.0,14000,Ibiza,8899.0,5.0,Manual,Manchester
4999,Hatchback,111,Nearly New,5.0,1.0,True,SEAT,2019.0,565,Ibiza,16499.0,5.0,Automatic,Manchester
5000,Hatchback,123,Nearly New,5.0,1.2,True,Peugeot,2020.0,4000,208,20495.0,5.0,Automatic,Manchester
5001,Hatchback,161,Used,5.0,1.8,True,Renault,2018.0,15548,Megane,21490.0,5.0,Manual,Manchester
5002,Hatchback,114,Used,5.0,0.9,True,Renault,2019.0,19930,Clio,10000.0,5.0,Manual,Manchester
5003,Hatchback,112,Used,5.0,1.0,True,SEAT,2018.0,13479,Ibiza,8700.0,5.0,Manual,Manchester
5004,Hatchback,98,Used,5.0,1.0,True,Ford,2018.0,33000,Fiesta,10250.0,5.0,Manual,Manchester
5005,Hatchback,136,Used,5.0,1.2,True,Peugeot,2019.0,15355,308,14395.0,5.0,Automatic,Manchester
5006,Hatchback,121,Nearly New,5.0,1.2,True,Peugeot,2020.0,2500,208,15991.0,5.0,Manual,Manchester
5007,Hatchback,93,Used,5.0,1.0,True,Toyota,2018.0,32000,AYGO,5995.0,4.0,Manual,Manchester
5008,Hatchback,113,Nearly New,5.0,1.0,True,SKODA,2020.0,1589,Scala,15999.0,5.0,Manual,Manchester
5009,SUV,121,Nearly New,5.0,1.3,True,Nissan,2019.0,3975,Qashqai,16880.0,5.0,Manual,Manchester
5010,Hatchback,112,Used,5.0,1.0,True,Ford,2020.0,9500,Focus,12999.0,5.0,Manual,Manchester
5011,Hatchback,120,Used,5.0,1.3,True,Renault,2019.0,13202,Megane,11760.0,5.0,Manual,Manchester
5012,Hatchback,111,Used,5.0,1.0,True,Ford,2018.0,17000,Fiesta,11450.0,5.0,Manual,Manchester
5013,SUV,133,Used,5.0,1.3,True,Renault,2019.0,12672,Kadjar,14790.0,5.0,Manual,Manchester
5014,Hatchback,114,Used,5.0,1.3,True,Honda,2018.0,5128,Jazz,11990.0,5.0,Automatic,Manchester
5015,Hatchback,126,Used,5.0,1.2,True,Hyundai,2019.0,14188,i20,10000.0,5.0,Manual,Manchester
5016,SUV,179,Nearly New,5.0,1.6,True,Kia,2020.0,11,Sportage,17000.0,5.0,Manual,Manchester
5017,Hatchback,101,Used,5.0,1.0,True,Volkswagen,2018.0,26652,Polo,11692.0,5.0,Manual,Manchester
5018,Hatchback,126,Used,3.0,2.0,True,MINI,2018.0,10804,Hatch,16770.0,4.0,Automatic,Manchester
5019,SUV,130,Used,5.0,1.5,True,BMW,2019.0,4507,X2,23240.0,5.0,Manual,Manchester
5020,Hatchback,110,Used,5.0,1.0,True,Volkswagen,2019.0,5000,up!,8444.0,4.0,Manual,Manchester
5021,Hatchback,104,Nearly New,5.0,1.0,True,SEAT,2020.0,1000,Ibiza,13999.0,5.0,Manual,Manchester
5022,Hatchback,96,Nearly New,3.0,1.0,True,SKODA,2019.0,5000,Citigo,8999.0,4.0,Manual,Manchester
5024,SUV,114,Used,5.0,1.2,True,Peugeot,2019.0,13956,2008,10995.0,5.0,Manual,Manchester
5025,Hatchback,101,Used,5.0,1.0,True,Volkswagen,2018.0,27385,up!,8872.0,4.0,Manual,Manchester
5026,Hatchback,114,Used,5.0,1.5,True,Volkswagen,2018.0,4210,Golf,18499.0,5.0,Automatic,Manchester
5027,Hatchback,129,Used,3.0,2.0,True,MINI,2019.0,6424,Hatch,18980.0,4.0,Automatic,Manchester
5029,Hatchback,123,Used,5.0,1.4,True,Vauxhall,2019.0,13,Corsa,10000.0,5.0,Manual,Manchester
5030,Hatchback,119,Used,5.0,1.5,True,MINI,2019.0,10303,Hatch,18980.0,5.0,Automatic,Manchester
5031,Hatchback,128,Used,3.0,1.2,True,Vauxhall,2019.0,6179,ADAM,9298.0,4.0,Manual,Manchester
5032,SUV,188,Used,5.0,1.6,True,Nissan,2019.0,12000,Juke,12500.0,5.0,Manual,Manchester
5033,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,12725,Astra,12955.0,5.0,Manual,Manchester
5034,Hatchback,118,Used,3.0,1.4,True,Vauxhall,2018.0,14867,Corsa,8000.0,5.0,Manual,Manchester
5035,Estate,130,Used,5.0,1.4,True,Vauxhall,2018.0,15434,Astra,11994.0,5.0,Manual,Manchester
5037,Hatchback,118,Used,5.0,1.2,True,Renault,2018.0,11238,Clio,10649.0,5.0,Manual,Manchester
5038,Hatchback,106,Nearly New,5.0,1.0,True,Volkswagen,2019.0,9116,Polo,12810.0,5.0,Manual,Manchester
5039,SUV,120,Used,5.0,1.0,True,Ford,2018.0,18086,EcoSport,11430.0,5.0,Manual,Manchester
5040,Hatchback,115,Used,5.0,1.0,True,Ford,2018.0,3800,Fiesta,14536.0,5.0,Manual,Manchester
5042,Estate,114,Used,5.0,1.5,True,Volkswagen,2018.0,20718,Golf,15499.0,5.0,Automatic,Manchester
5043,Hatchback,108,Used,5.0,1.0,True,SEAT,2019.0,8850,Ibiza,13499.0,5.0,Manual,Manchester
5044,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,38871,Fiesta,9985.0,5.0,Manual,Manchester
5045,Hatchback,118,Used,5.0,1.0,True,Ford,2018.0,1990,Fiesta,13975.0,5.0,Automatic,Manchester
5046,Hatchback,117,Used,5.0,0.9,True,Dacia,2019.0,1110,Sandero,8199.0,5.0,Manual,Manchester
5047,Coupe,144,Used,3.0,1.4,True,Vauxhall,2018.0,4694,Astra GTC,9490.0,5.0,Manual,Manchester
5048,Hatchback,130,Used,5.0,1.4,True,Vauxhall,2018.0,7045,Corsa,9250.0,5.0,Manual,Manchester
5049,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,9000,Fiesta,10999.0,5.0,Manual,Manchester
5050,SUV,136,Used,5.0,1.3,True,Renault,2018.0,28900,Kadjar,9944.0,5.0,Manual,Manchester
5052,Hatchback,108,Used,5.0,1.0,True,Ford,2018.0,30307,Focus,9990.0,5.0,Manual,Manchester
5053,Hatchback,118,Nearly New,5.0,1.3,True,Renault,2019.0,5734,Clio,15995.0,5.0,Automatic,Manchester
5054,Hatchback,138,Nearly New,5.0,2.0,True,Volkswagen,2019.0,2369,Polo,19991.0,5.0,Automatic,Manchester
5055,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,3837,Focus,15630.0,5.0,Manual,Manchester
5056,SUV,162,Used,5.0,1.6,True,Hyundai,2019.0,17980,Tucson,15944.0,5.0,Manual,Manchester
5057,Hatchback,117,Used,3.0,1.5,True,MINI,2018.0,9000,Hatch,12999.0,4.0,Manual,Manchester
5058,Hatchback,125,Used,5.0,0.9,True,Dacia,2018.0,20690,Sandero Stepway,8299.0,5.0,Manual,Manchester
5059,Estate,118,Used,5.0,1.6,True,Peugeot,2019.0,10678,508 SW,24495.0,5.0,Automatic,Manchester
5060,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,17552,Astra,11995.0,5.0,Manual,Manchester
5061,Hatchback,128,Used,5.0,1.0,True,Kia,2019.0,9122,Picanto,7399.0,5.0,Manual,Manchester
5062,Hatchback,115,Nearly New,5.0,1.5,True,MINI,2020.0,78,Hatch,19380.0,5.0,Manual,Manchester
5063,SUV,122,Nearly New,5.0,1.5,True,BMW,2020.0,10,X2,22980.0,5.0,Automatic,Manchester
5064,Hatchback,134,Used,5.0,1.4,True,Vauxhall,2018.0,12999,Astra,12799.0,5.0,Automatic,Manchester
5065,SUV,128,Used,5.0,1.2,True,Nissan,2018.0,25000,Juke,10995.0,5.0,Manual,Manchester
5066,Hatchback,125,Nearly New,5.0,1.0,True,Volkswagen,2020.0,50,Polo,14990.0,5.0,Manual,Manchester
5067,Coupe,165,Used,4.0,1.6,True,Mercedes-Benz,2019.0,11077,CLA Class,22995.0,5.0,Manual,Manchester
5068,Estate,129,Used,5.0,1.4,True,Vauxhall,2019.0,19502,Astra,11177.0,5.0,Manual,Manchester
5069,Hatchback,145,Used,3.0,2.0,True,MINI,2019.0,7982,Hatch,20975.0,4.0,Manual,Manchester
5070,SUV,166,Nearly New,5.0,1.0,True,MG,2019.0,9605,MG ZS,12995.0,5.0,Automatic,Manchester
5071,SUV,147,Used,5.0,1.6,True,Hyundai,2018.0,8695,Tucson,13750.0,5.0,Manual,Manchester
5072,Estate,117,Used,5.0,1.4,True,SEAT,2018.0,29870,Leon,11999.0,5.0,Automatic,Manchester
5073,Hatchback,124,Used,5.0,1.5,True,SKODA,2019.0,14800,Superb,14944.0,5.0,Automatic,Manchester
5074,Hatchback,117,Used,5.0,1.0,True,Vauxhall,2019.0,5480,Viva,6824.0,5.0,Manual,Manchester
5075,SUV,151,Used,5.0,1.3,True,Renault,2019.0,16786,Kadjar,14290.0,5.0,Manual,Manchester
5076,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2019.0,6500,Astra,13691.0,5.0,Manual,Manchester
5077,Hatchback,105,Used,5.0,1.5,True,Mazda,2018.0,7813,Mazda2,9750.0,5.0,Manual,Manchester
5078,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,9845,Focus,15400.0,5.0,Manual,Manchester
5079,Hatchback,120,Used,5.0,1.0,True,SEAT,2018.0,10500,Ibiza,13142.0,5.0,Manual,Manchester
5080,Hatchback,99,Used,5.0,0.9,True,Nissan,2018.0,6093,Micra,10490.0,5.0,Manual,Manchester
5081,SUV,160,Nearly New,5.0,1.5,True,Ford,2019.0,167,Kuga,18990.0,5.0,Manual,Manchester
5082,Hatchback,147,Used,3.0,2.0,True,MINI,2019.0,5681,Hatch,17945.0,4.0,Manual,Manchester
5083,MPV,141,Used,5.0,1.3,True,Renault,2019.0,8499,Grand Scenic,17999.0,7.0,Manual,Manchester
5084,Hatchback,116,Used,3.0,1.2,True,Fiat,2018.0,6500,500,7895.0,4.0,Manual,Manchester
5085,SUV,121,Nearly New,5.0,1.3,True,Nissan,2019.0,3975,Qashqai,16880.0,5.0,Manual,Manchester
5086,Convertible,148,Used,2.0,1.4,True,Fiat,2018.0,11072,124 Spider,14990.0,2.0,Manual,Manchester
5087,Hatchback,109,Used,5.0,1.2,True,Citroen,2018.0,16052,C3,8537.0,5.0,Manual,Manchester
5088,SUV,157,Used,5.0,1.6,True,Nissan,2018.0,31794,Juke,10495.0,5.0,Manual,Manchester
5089,Hatchback,125,Nearly New,5.0,1.2,True,Vauxhall,2020.0,10,Corsa,16000.0,5.0,Manual,Manchester
5090,SUV,111,Used,5.0,1.0,True,Volkswagen,2019.0,9410,T-Cross,18300.0,5.0,Automatic,Manchester
5091,SUV,139,Used,5.0,1.0,True,Suzuki,2019.0,10961,Vitara,12300.0,5.0,Manual,Manchester
5092,Saloon,124,Nearly New,4.0,2.0,True,BMW,2020.0,12,3 Series,22850.0,5.0,Automatic,Manchester
5093,Estate,120,Used,5.0,1.2,True,Renault,2018.0,7556,Megane,12499.0,5.0,Manual,Manchester
5094,Hatchback,125,Nearly New,5.0,1.5,True,SKODA,2019.0,1324,Octavia,17995.0,5.0,Manual,Manchester
5095,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,9120,Astra,13091.0,5.0,Manual,Manchester
5096,SUV,117,Used,5.0,1.0,True,Audi,2018.0,12904,Q2,16994.0,5.0,Manual,Manchester
5097,Hatchback,123,Used,5.0,1.5,True,MINI,2019.0,17063,Hatch,13480.0,5.0,Manual,Manchester
5098,Hatchback,114,Used,5.0,0.9,True,Renault,2019.0,14124,Clio,9995.0,5.0,Manual,Manchester
5100,Hatchback,115,Used,5.0,1.0,True,Hyundai,2018.0,9577,i30,10495.0,5.0,Manual,Manchester
5101,Hatchback,131,Nearly New,5.0,1.5,True,BMW,2019.0,5882,1 Series,18450.0,5.0,Automatic,Manchester
5102,Hatchback,131,Nearly New,5.0,2.0,True,Mazda,2020.0,2436,Mazda3,20500.0,5.0,Manual,Manchester
5103,Hatchback,95,Used,5.0,1.0,True,Toyota,2018.0,4000,AYGO,7111.0,4.0,Manual,Manchester
5104,Hatchback,114,Used,5.0,1.2,True,Citroen,2018.0,26161,C4 Cactus,11495.0,5.0,Automatic,Manchester
5105,Hatchback,122,Nearly New,5.0,1.5,True,Volkswagen,2020.0,1958,Golf,20990.0,5.0,Manual,Manchester
5106,Hatchback,102,Used,3.0,1.0,True,Audi,2018.0,13387,A1,14040.0,4.0,Automatic,Manchester
5108,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,10061,Fiesta,12950.0,5.0,Manual,Manchester
5109,SUV,141,Used,5.0,2.0,True,BMW,2018.0,23980,X1,21399.0,5.0,Automatic,Manchester
5110,Hatchback,117,Used,5.0,1.5,True,MINI,2019.0,13021,Hatch,14480.0,5.0,Manual,Manchester
5111,SUV,147,Used,5.0,0.9,True,Renault,2018.0,34000,Captur,9350.0,5.0,Manual,Manchester
5112,SUV,137,Used,5.0,2.0,True,Mazda,2018.0,26183,CX-3,14250.0,5.0,Manual,Manchester
5113,Hatchback,99,Nearly New,5.0,1.0,True,Renault,2020.0,10,Clio,12500.0,5.0,Manual,Manchester
5114,Hatchback,149,Nearly New,5.0,2.0,True,MINI,2019.0,11,Hatch,17990.0,5.0,Manual,Manchester
5115,Saloon,126,Used,4.0,1.4,True,Audi,2018.0,35000,A4,16500.0,5.0,Automatic,Manchester
5116,SUV,186,Used,5.0,1.6,True,Nissan,2019.0,14092,Juke,11995.0,5.0,Manual,Manchester
5117,Hatchback,111,Nearly New,5.0,1.0,True,Audi,2019.0,4668,A1,18785.0,5.0,Manual,Manchester
5118,Hatchback,122,Used,3.0,1.2,True,Fiat,2019.0,14960,500,8999.0,4.0,Manual,Manchester
5119,Hatchback,150,Used,5.0,2.0,True,MINI,2019.0,5909,Hatch,16990.0,5.0,Manual,Manchester
5120,Hatchback,101,Used,5.0,1.0,True,SKODA,2018.0,16900,Fabia,8995.0,5.0,Manual,Manchester
5121,Hatchback,125,Nearly New,5.0,1.4,True,Vauxhall,2019.0,4781,Astra,14000.0,5.0,Manual,Manchester
5122,Hatchback,118,Used,5.0,1.4,True,Vauxhall,2018.0,15500,Corsa,7998.0,5.0,Manual,Manchester
5123,SUV,156,Nearly New,5.0,2.0,True,MINI,2019.0,1953,Countryman,28940.0,5.0,Automatic,Manchester
5124,SUV,122,Nearly New,5.0,1.5,True,MINI,2019.0,1176,Countryman,18980.0,5.0,Automatic,Manchester
